0.0009915828704833984; 25.00; 25.00; 25.00; 25.00; 25.00; 25.00; 
0.5095436573028564; 25.00; 25.00; 25.00; 25.00; 25.00; 25.00; 
1.012880802154541; 25.00; 25.00; 25.00; 25.00; 25.00; 25.00; 
1.5168859958648682; 33.90; 38.54; 47.48; 52.48; 57.81; 122025914116784.22; 
2.0222716331481934; 33.90; 38.54; 47.48; 52.48; 57.81; 122025914116784.22; 
2.5266706943511963; 31.03; 37.00; 40.61; 49.69; 54.82; 122007127674196.00; 
3.030153274536133; 31.03; 37.00; 40.61; 49.69; 54.82; 122007127674196.00; 
3.5338408946990967; 30.05; 36.70; 44.10; 49.12; 54.98; 122016375269633.69; 
4.037243127822876; 30.05; 36.70; 44.10; 49.12; 54.98; 122016375269633.69; 
4.576518297195435; 29.88; 35.67; 41.85; 49.49; 55.93; 122011787921185.88; 
